row_id,cgid,label,description
2499,16445,ro,read only
2500,16446,rrt,read only
2501,16447,srt,
2502,16448,md,
2503,16449,rn,
2504,16450,phd,
2505,16451,res,resident/fellow/pa/np
2506,16452,rph,
2507,16453,rehab,rehabilitation
2508,16454,res,resident/fellow/pa/np
2509,16455,res,resident/fellow/pa/np
2510,16456,res,resident/fellow/pa/np
2511,16457,rn,rn
2512,16458,md,read only
2513,16459,md,
2514,16460,res,resident/fellow/pa/np
2515,16461,res,resident/fellow/pa/np
2516,16462,md,
2517,16463,res,resident/fellow/pa/np
2518,16464,res,resident/fellow/pa/np
2519,16465,uco,uco
2520,16466,pct,pct/na
2521,16467,ro,read only
2522,16468,res,resident/fellow/pa/np
2523,16469,md,
2524,16470,res,resident/fellow/pa/np
2525,16471,res,resident/fellow/pa/np
2526,16472,res,resident/fellow/pa/np
2527,16473,cm,case manager
2528,16474,sw,social worker
2529,16475,md,
2530,16476,uco,uco
2531,16477,res,resident/fellow/pa/np
2532,16478,res,resident/fellow/pa/np
2533,16479,ro,read only
2534,16480,ro,read only
2535,16481,md,
2044,16482,res,resident/fellow/pa/np
2045,16483,res,resident/fellow/pa/np
2047,16485,md,
2048,16486,mds,resident/fellow/pa/np
2049,16487,md,read only
2050,16488,pct,
2051,16489,md,resident/fellow/pa/np
2052,16490,ro,read only
2053,16491,md,
2054,16492,uco,uco
2055,16493,nurse,rn
2056,16494,mds,read only
2057,16495,cm,case manager
2058,16496,res,resident/fellow/pa/np
2059,16497,md,
2060,16498,coopst,
2061,16499,ro,read only
2062,16500,rn,rn
2063,16501,ra,research assistant
2064,16502,res,resident/fellow/pa/np
2065,16503,pc,pastoral care
2066,16504,cm,case manager
2067,16505,rehab,rehabilitation
2068,16506,rehab,rehabilitation
2069,16507,md,attending
2070,16508,md,read only
2071,16509,md,
2072,16510,rrt,respiratory
2073,16511,ro,read only
2074,16512,ms,
2075,16513,ro,read only
2076,16514,rph,
2077,16515,res,resident/fellow/pa/np
2078,16516,md,resident/fellow/pa/np
2079,16517,md,
2080,16518,rph,read only
2081,16519,md,
2082,16520,rrt,respiratory
2083,16521,res,resident/fellow/pa/np
2084,16522,ro,read only
2085,16523,np,
2086,16524,rn,
2087,16525,rn,
2088,16526,rn,rn
2089,16527,pct,
2090,16528,pc,pastoral care
2091,16529,res,resident/fellow/pa/np
2092,16530,rn,rn
2093,16531,sw,social worker
2094,16532,res,resident/fellow/pa/np
2095,16533,res,resident/fellow/pa/np
2096,16534,rn,rn
2097,16535,res,resident/fellow/pa/np
2536,16536,res,resident/fellow/pa/np
2537,16537,res,resident/fellow/pa/np
2538,16538,cm,case manager
2539,16539,res,resident/fellow/pa/np
2540,16540,ro,read only
2541,16541,res,resident/fellow/pa/np
2542,16542,rn,rn
2543,16543,res,resident/fellow/pa/np
2544,16544,res,resident/fellow/pa/np
2545,16545,md,attending
2546,16546,res,resident/fellow/pa/np
2547,16547,res,resident/fellow/pa/np
2548,16548,res,resident/fellow/pa/np
2549,16549,ro,read only
2550,16550,cm,case manager
2551,16551,ro,read only
2552,16552,rn,read only
2553,16553,res,resident/fellow/pa/np
2554,16554,ro,read only
2555,16555,rd,dietitian
2556,16556,pc,pastoral care
2557,16557,md,
2558,16558,res,resident/fellow/pa/np
2559,16559,res,resident/fellow/pa/np
2560,16560,rn,
2561,16561,md,attending
2562,16562,uco,uco
2563,16563,md,attending
2564,16564,md,resident/fellow/pa/np
2565,16565,res,resident/fellow/pa/np
2566,16566,datamg,
2567,16567,ro,read only
2568,16568,cm,case manager
2569,16569,res,resident/fellow/pa/np
2570,16570,res,resident/fellow/pa/np
2571,16571,rn,read only
2572,16572,uco,uco
2573,16573,res,resident/fellow/pa/np
2574,16574,uco,uco
2575,16575,mds,resident/fellow/pa/np
2576,16576,res,resident/fellow/pa/np
2577,16577,cm,case manager
2578,16578,res,resident/fellow/pa/np
2579,16579,res,resident/fellow/pa/np
2580,16580,md,attending
2581,16581,rn,rn
2582,16582,rehab,rehabilitation
2583,16583,res,resident/fellow/pa/np
2584,16584,md,attending
2585,16585,rph,pharmacist
2586,16586,rn,rn
2587,16587,md,
2588,16588,res,resident/fellow/pa/np
2589,16589,medstu,
2590,16590,ro,read only
2591,16591,ro,read only
2592,16592,sn,
2593,16593,rn,rn
2594,16594,md,
2595,16595,ro,read only
2596,16596,msiv,
2597,16597,rt,respiratory
2598,16598,res,resident/fellow/pa/np
2599,16599,res,resident/fellow/pa/np
2600,16600,ro,read only
2601,16601,std,
2602,16602,res,resident/fellow/pa/np
2603,16603,rn,rn
2604,16604,rn,rn
2605,16605,res,resident/fellow/pa/np
2606,16606,pc,pastoral care
2607,16607,ro,read only
2608,16608,res,resident/fellow/pa/np
2609,16609,rn,rn
2610,16610,srt,
2611,16611,coor,
2612,16612,res,resident/fellow/pa/np
2613,16613,res,resident/fellow/pa/np
2614,16614,md,attending
2615,16615,res,resident/fellow/pa/np
2616,16616,res,resident/fellow/pa/np
2617,16617,rn,rn
2618,16618,md,attending
2619,16619,md,attending
2620,16620,res,resident/fellow/pa/np
2621,16621,res,resident/fellow/pa/np
2622,16622,res,resident/fellow/pa/np
2623,16623,cm,case manager
2624,16624,ro,read only
2625,16625,res,resident/fellow/pa/np
2626,16626,md,attending
2627,16627,res,resident/fellow/pa/np
2628,16628,res,resident/fellow/pa/np
2629,16629,res,resident/fellow/pa/np
2630,16630,md,
2631,16631,ro,read only
2632,16632,ro,read only
2633,16633,rn,
2634,16634,rn,rn
2635,16635,ro,read only
2636,16636,ro,read only
2637,16637,md,
2638,16638,md,
2639,16639,ms,
2640,16640,pt,
2641,16641,ro,read only
2642,16642,ro,read only
2643,16643,rn,rn
2644,16644,ms,
2645,16645,md,resident/fellow/pa/np
2646,16646,rph,
2647,16647,ro,read only
2648,16648,md,read only
2649,16649,rn,rn
2650,16650,res,resident/fellow/pa/np
2651,16651,md,
2652,16652,ro,read only
2653,16653,md,
2654,16654,res,resident/fellow/pa/np
2655,16655,res,resident/fellow/pa/np
2656,16656,res,resident/fellow/pa/np
2657,16657,mds,resident/fellow/pa/np
2658,16658,rn,
2659,16659,ro,read only
2660,16660,rn,read only
2661,16661,pct,
2662,16662,ro,read only
2663,16663,ro,read only
2664,16664,ro,read only
2665,16665,rn,
2666,16666,ua,
2667,16667,md,attending
2668,16668,ro,read only
2669,16669,ro,read only
2670,16670,rn,case manager
2671,16671,res,resident/fellow/pa/np
2672,16672,rn,case manager
2673,16673,rn,
2674,16674,rn,
2675,16675,mds,
2676,16676,studen,
2677,16677,pct,pct/na
2678,16678,rehab,rehabilitation
2679,16679,pct,pct/na
2680,16680,res,resident/fellow/pa/np
2681,16681,md,attending
2682,16682,res,resident/fellow/pa/np
2683,16683,ro,read only
2684,16684,studen,
2685,16685,ro,read only
2686,16686,ro,read only
2687,16687,md,attending
2688,16688,ro,read only
2689,16689,ro,read only
2690,16690,rehab,rehabilitation
2691,16691,res,resident/fellow/pa/np
2692,16692,res,resident/fellow/pa/np
2693,16693,pct,pct/na
2694,16694,rn,rn
2695,16695,ro,read only
2696,16696,rehab,rehabilitation
2697,16697,res,resident/fellow/pa/np
2698,16698,ro,read only
2699,16699,md,
2700,16700,res,resident/fellow/pa/np
2701,16701,res,resident/fellow/pa/np
2702,16702,res,resident/fellow/pa/np
2703,16703,rt,respiratory
2704,16704,rn,rn
2705,16705,ro,read only
2706,16706,rn,
2707,16707,rn,rn
2708,16708,md,
2709,16709,rn,rn
2710,16710,rehab,rehabilitation
2711,16711,md,
2712,16712,md,
2713,16713,md,
2714,16714,rn,rn
2715,16715,res,resident/fellow/pa/np
2716,16716,md,attending
2717,16717,msiv,
2719,16719,uco,
2720,16720,rt,respiratory
2721,16721,md,attending
2722,16722,rehab,rehabilitation
2723,16723,rn,rn
2724,16724,res,resident/fellow/pa/np
2725,16725,rd,dietitian
2726,16726,res,resident/fellow/pa/np
2727,16727,res,resident/fellow/pa/np
2728,16728,rn,rn
2729,16729,rehab,rehabilitation
2730,16730,res,resident/fellow/pa/np
5065,19001,ro,read only
5066,19002,std,
5067,19003,md,
5068,19004,rph,
5069,19005,ms,
5070,19006,md,attending
5071,19007,ro,read only
5072,19008,ro,read only
5073,19009,ms,
5074,19010,md,
5075,19011,ro,read only
5076,19012,ms,
5077,19013,ro,read only
5078,19014,rn,rn
5079,19015,medstu,
5080,19016,md,read only
5081,19017,ro,read only
5082,19018,ro,read only
5083,19019,ro,read only
5084,19020,md,
5085,19021,md,
5086,19022,ro,read only
5087,19023,md,resident/fellow/pa/np
5088,19024,ro,read only
5089,19025,md,resident/fellow/pa/np
5090,19026,uco,
5091,19027,md,
5092,19028,ro,read only
5093,19029,stu,
5094,19030,md,
5095,19031,md,
5096,19032,medstu,pct/na
5097,19033,ro,read only
5098,19034,md,
5099,19035,md,attending
5100,19036,md,
5101,19037,md,
5102,19038,mds,resident/fellow/pa/np
5103,19039,ro,read only
5104,19040,ro,read only
5105,19041,ro,read only
5106,19042,md,
5107,19043,ro,read only
5108,19044,md,
5109,19045,rph,
5110,19046,md,
5111,19047,rn,
5112,19048,np,
5113,19049,rn,
5114,19050,rn,rn
5115,19051,np,
5116,19052,pa-c,
5117,19053,rph,
5118,19054,ro,read only
5119,19055,ro,read only
5120,19056,rn,rn
5121,19057,mds,
5122,19058,ms,
5123,19059,cowker,
5124,19060,rn,
5125,19061,ro,read only
5126,19062,rn,rn
5127,19063,rn,rn
5128,19064,mds,resident/fellow/pa/np
5129,19065,rn,
5130,19066,np,
5131,19067,rn,
5132,19068,snnp,
5133,19069,cowork,
5134,19070,pca,
5135,19071,rn,
5136,19072,pca,
5137,19073,ro,read only
5138,19074,ro,read only
5139,19075,md,read only
5140,19076,ro,read only
5141,19077,md,
5142,19078,rn,
5143,19079,rn,rn
5144,19080,ro,read only
5145,19081,ro,read only
5146,19082,ro,read only
5147,19083,pct,pct/na
5148,19084,ro,read only
5149,19085,rn,rn
5150,19086,ro,read only
5151,19087,rn,
5152,19088,ro,read only
5153,19089,rn,
5154,19090,rn,
5155,19091,rn,
5156,19092,res,resident/fellow/pa/np
5157,19093,res,resident/fellow/pa/np
5158,19094,res,resident/fellow/pa/np
5159,19095,md,
5160,19096,md,
5161,19097,ro,read only
5162,19098,res,resident/fellow/pa/np
5163,19099,mds,resident/fellow/pa/np
5164,19100,res,resident/fellow/pa/np
5165,19101,rrt,respiratory
5166,19102,rrts,
5167,19103,rph,
5168,19104,ro,read only
5169,19105,uco,uco
5170,19106,md,
5171,19107,rn,rn
5172,19108,rehab,rehabilitation
5173,19109,ro,read only
5174,19110,md,resident/fellow/pa/np
5175,19111,res,resident/fellow/pa/np
5176,19112,ro,read only
5177,19113,ro,read only
5178,19114,rehab,rehabilitation
5179,19115,md,
5180,19116,rn,
4718,19117,ro,read only
4719,19118,rn,
4720,19119,res,resident/fellow/pa/np
4721,19120,ro,read only
4722,19121,rn,
4723,19122,md,
4724,19123,uco,uco
4725,19124,res,resident/fellow/pa/np
4726,19125,md,
4727,19126,cm,case manager
4728,19127,res,resident/fellow/pa/np
4729,19128,ro,read only
4730,19129,ro,read only
4731,19130,res,resident/fellow/pa/np
4732,19131,md,attending
4733,19132,md,read only
4734,19133,res,resident/fellow/pa/np
4735,19134,ro,read only
4736,19135,ms,
4737,19136,ro,read only
4738,19137,rn,
4739,19138,ro,read only
4740,19139,rd,dietitian
4741,19140,ro,read only
4742,19141,rn,rn
4743,19142,cowker,
4744,19143,md,
4745,19144,ro,read only
4746,19145,res,resident/fellow/pa/np
4747,19146,rn,rn
4748,19147,md,
4749,19148,ps,
4750,19149,pca,
4751,19150,rn,
4752,19151,md,
4753,19152,rn,rn
4754,19153,cowkr,pct/na
4755,19154,md,
4756,19155,snp,
4757,19156,np,resident/fellow/pa/np
4758,19157,nnp,
4759,19158,md,read only
4760,19159,res,resident/fellow/pa/np
4761,19160,res,resident/fellow/pa/np
4762,19161,res,resident/fellow/pa/np
4763,19162,ro,read only
4764,19163,uco,uco
4765,19164,rehab,rehabilitation
4766,19165,res,resident/fellow/pa/np
4767,19166,res,resident/fellow/pa/np
4768,19167,rph,pharmacist
4769,19168,res,resident/fellow/pa/np
4770,19169,rn,rn
4771,19170,ro,read only
4772,19171,md,attending
4773,19172,res,resident/fellow/pa/np
4774,19173,ro,read only
4775,19174,rn,rn
4776,19175,res,resident/fellow/pa/np
4777,19176,ro,read only
4779,19178,md,resident/fellow/pa/np
4780,19179,sturn,
4781,19180,res,resident/fellow/pa/np
4782,19181,cm,case manager
4783,19182,res,resident/fellow/pa/np
4784,19183,res,resident/fellow/pa/np
5181,19184,res,resident/fellow/pa/np
5182,19185,res,resident/fellow/pa/np
5183,19186,res,resident/fellow/pa/np
5184,19187,rn,rn
5185,19188,res,resident/fellow/pa/np
5186,19189,res,resident/fellow/pa/np
5187,19190,res,resident/fellow/pa/np
5188,19191,res,resident/fellow/pa/np
5189,19192,md,attending
5190,19193,res,resident/fellow/pa/np
5191,19194,res,resident/fellow/pa/np
5192,19195,md,attending
5193,19196,rehab,rehabilitation
5194,19197,res,resident/fellow/pa/np
5195,19198,res,resident/fellow/pa/np
5196,19199,md,
5197,19200,res,resident/fellow/pa/np
5198,19201,rt,respiratory
5199,19202,res,resident/fellow/pa/np
5200,19203,res,resident/fellow/pa/np
5201,19204,res,resident/fellow/pa/np
5202,19205,res,resident/fellow/pa/np
5203,19206,rn,rn
5204,19207,md,attending
5205,19208,res,resident/fellow/pa/np
5206,19209,res,
5207,19210,ro,read only
5208,19211,md,read only
5209,19212,res,resident/fellow/pa/np
5210,19213,sw,social worker
5211,19214,rt,respiratory
5212,19215,md,attending
5213,19216,res,resident/fellow/pa/np
5214,19217,ro,read only
5215,19218,res,resident/fellow/pa/np
5216,19219,res,resident/fellow/pa/np
5217,19220,rn,rn
5218,19221,rn,rn
5219,19222,rt,respiratory
5220,19223,rd,dietitian
5221,19224,cm,case manager
5222,19225,rd,dietitian
5223,19226,rn,rn
5224,19227,rn,rn
5225,19228,md,
5226,19229,res,resident/fellow/pa/np
5227,19230,ro,read only
5228,19231,ro,read only
5229,19232,sw,social worker
5230,19233,sw,social worker
5231,19234,rph,
5232,19235,rn,
5233,19236,md,
5234,19237,md,
5235,19238,res,resident/fellow/pa/np
5236,19239,ro,read only
5237,19240,md,read only
5238,19241,uc,uco
5239,19242,pct,pct/na
5240,19243,res,resident/fellow/pa/np
5241,19244,ro,read only
5242,19245,ro,read only
5243,19246,medstu,
5244,19247,md,attending
5245,19248,md,attending
5246,19249,ro,read only
5247,19250,rt,respiratory
5248,19251,res,resident/fellow/pa/np
5249,19252,res,resident/fellow/pa/np
5250,19253,ro,read only
5251,19254,ro,read only
5252,19255,rn,
5253,19256,rn,
5254,19257,ro,read only
5255,19258,md,
5256,19259,rn,
5257,19260,ro,read only
5258,19261,stn,
5259,19262,uc,uco
5260,19263,rn,rn
5261,19264,rhp,
5262,19265,ro,read only
5263,19266,ro,read only
5264,19267,ro,read only
5265,19268,ro,read only
5266,19269,ro,read only
5267,19270,ro,read only
5268,19271,rn,read only
5269,19272,ro,read only
5270,19273,ro,read only
5271,19274,rrt,
5272,19275,rn,
5273,19276,ro,read only
5274,19277,res,resident/fellow/pa/np
5275,19278,res,resident/fellow/pa/np
5276,19279,rn,rn
5277,19280,rn,resident/fellow/pa/np
5278,19281,rph,pharmacist
5279,19282,res,resident/fellow/pa/np
5280,19283,md,
5281,19284,rehab,rehabilitation
5282,19285,rt,respiratory
5283,19286,res,resident/fellow/pa/np
5284,19287,rrt,read only
5285,19288,ro,read only
5286,19289,ro,read only
5287,19290,rn,
5288,19291,ro,read only
5289,19292,mds,resident/fellow/pa/np
5290,19293,md,
5291,19294,ro,read only
5292,19295,rn,rn
5293,19296,rn,
5294,19297,ro,read only
5295,19298,ro,read only
5296,19299,pharmd,pharmacist
5297,19300,rn,
5298,19301,res,resident/fellow/pa/np
5299,19302,md,
5300,19303,mds,resident/fellow/pa/np
5301,19304,stu,
5302,19305,md,attending
5303,19306,md,
5304,19307,ro,read only
5305,19308,res,resident/fellow/pa/np
5306,19309,res,resident/fellow/pa/np
5307,19310,md,
5308,19311,ro,read only
5309,19312,rn,
5310,19313,medst,
5311,19314,rn,rn
5312,19315,ra,research assistant
5313,19316,ro,read only
5314,19317,md,resident/fellow/pa/np
5315,19318,ro,read only
5316,19319,md,
5317,19320,md,
5318,19321,ro,read only
5319,19322,mds,resident/fellow/pa/np
5320,19323,ro,read only
5321,19324,ro,read only
5322,19325,rn,rn
5323,19326,rn,rn
5324,19327,cm,case manager
5325,19328,rn,
5326,19329,res,resident/fellow/pa/np
5327,19330,rn,
5328,19331,res,resident/fellow/pa/np
5329,19332,rehab,rehabilitation
5330,19333,reside,
5331,19334,res,resident/fellow/pa/np
5332,19335,rn,rn
5333,19336,ro,read only
5334,19337,ro,read only
5335,19338,res,resident/fellow/pa/np
5336,19339,rehab,rehabilitation
5337,19340,md,
5338,19341,admin,administrator
5340,19343,res,resident/fellow/pa/np
5341,19344,res,resident/fellow/pa/np
5342,19345,res,resident/fellow/pa/np
5343,19346,md,
5344,19347,mds,resident/fellow/pa/np
5345,19348,rn,rn
5346,19349,ro,read only
5347,19350,ro,read only
5348,19351,st,
5349,19352,ro,read only
5350,19353,md,
5351,19354,md,
5352,19355,md,
5353,19356,ro,read only
5354,19357,ro,read only
5355,19358,md,read only
5356,19359,md,attending
5357,19360,ro,read only
5358,19361,md,
5359,19362,ro,read only
5360,19363,md,
5361,19364,rn,
5362,19365,res,resident/fellow/pa/np
5363,19366,res,resident/fellow/pa/np
5364,19367,res,resident/fellow/pa/np
5365,19368,md,
5366,19369,pct,
5367,19370,ro,read only
5368,19371,rn,
5369,19372,ro,read only
5370,19373,di,dietitian
5371,19374,rn,rn
5372,19375,ro,read only
5373,19376,rn,
5374,19377,phstud,
5375,19378,coordi,read only
5376,19379,ms,
5377,19380,ro,read only
5378,19381,di,
5379,19382,rn,rn
5380,19383,ro,read only
5381,19384,ro,read only
5382,19385,ro,read only
5383,19386,msiv,
5384,19387,ro,read only
5385,19388,ro,read only
5386,19389,md,
5387,19390,rd,
5388,19391,"ms,rd",
5389,19392,rehab,rehabilitation
5390,19393,res,resident/fellow/pa/np
5391,19394,res,resident/fellow/pa/np
5392,19395,ro,read only
5393,19396,res,resident/fellow/pa/np
5394,19397,mds,
5395,19398,ra,research assistant
5396,19399,res,resident/fellow/pa/np
5397,19400,res,resident/fellow/pa/np
5398,19401,rehab,rehabilitation
5399,19402,ro,read only
5400,19403,md,
5401,19404,ro,read only
5402,19405,ro,read only
5403,19406,ro,read only
5404,19407,md,
5405,19408,ro,read only
5406,19409,ms,
5407,19410,md,
5408,19411,licsw,read only
5409,19412,rrt,read only
5410,19413,rn,
5411,19414,md,
5412,19415,otr/l,
5413,19416,md,
5414,19417,md,
5415,19418,md,
5416,19419,md,
5417,19420,ms,resident/fellow/pa/np
5418,19421,rn,
5419,19422,md,resident/fellow/pa/np
5420,19423,ro,read only
5421,19424,ro,read only
5422,19425,md,
5423,19426,md,
5424,19427,md,attending
5425,19428,md,
5426,19429,rn,
5427,19430,rts,
5428,19431,licsw,social worker
5429,19432,md,resident/fellow/pa/np
5430,19433,res,resident/fellow/pa/np
5431,19434,iscs,
5432,19435,md,
5433,19436,ro,read only
5434,19437,rph,pharmacist
5435,19438,ro,read only
5436,19439,ro,read only
5437,19440,res,resident/fellow/pa/np
5438,19441,res,resident/fellow/pa/np
5439,19442,rt,respiratory
5440,19443,res,resident/fellow/pa/np
5441,19444,ro,read only
5442,19445,res,resident/fellow/pa/np
5443,19446,rt,respiratory
5444,19447,md,read only
5445,19448,rn,rn
5446,19449,md,attending
5447,19450,res,resident/fellow/pa/np
5448,19451,rn,
5449,19452,res,resident/fellow/pa/np
5450,19453,res,resident/fellow/pa/np
5451,19454,md,attending
5452,19455,rn,rn
5453,19456,rn,rn
5454,19457,res,resident/fellow/pa/np
5455,19458,res,resident/fellow/pa/np
5456,19459,rd,dietitian
5457,19460,rn,rn
5458,19461,rph,pharmacist
5459,19462,pct,pct/na
5460,19463,rn,rn
5461,19464,rehab,rehabilitation
5462,19465,rrts,
5463,19466,res,resident/fellow/pa/np
5464,19467,md,attending
5465,19468,mds,
5466,19469,pc,pastoral care
5467,19470,res,resident/fellow/pa/np
5468,19471,res,resident/fellow/pa/np
5469,19472,res,resident/fellow/pa/np
5470,19473,res,resident/fellow/pa/np
5471,19474,md,
5472,19475,md,
5473,19476,res,resident/fellow/pa/np
5474,19477,ro,read only
5475,19478,mds,read only
5476,19479,ms,
5477,19480,ro,read only
5478,19481,rd,dietitian
5479,19482,ro,read only
5480,19483,md,read only
5481,19484,ro,read only
5482,19485,md,
5483,19486,md,read only
5484,19487,res,resident/fellow/pa/np
5485,19488,ro,read only
5486,19489,md,
5487,19490,ro,read only
5488,19491,medstu,
5489,19492,mds,read only
5490,19493,ro,read only
5491,19494,rehab,rehabilitation
5492,19495,rt,respiratory
5493,19496,rt,respiratory
5494,19497,ro,read only
5495,19498,ro,read only
5496,19499,res,resident/fellow/pa/np
5497,19500,dietin,
5498,19501,sw,social worker
5499,19502,uco,uco
6070,20023,ro,read only
6071,20024,isops,
6072,20025,md,resident/fellow/pa/np
6073,20026,md,
6074,20027,cowker,pct/na
6075,20028,ro,read only
6076,20029,ro,read only
6077,20030,rn,rn
6078,20031,md,
6079,20032,ro,read only
6080,20033,ro,read only
6081,20034,rn,rn
6082,20035,md,
6083,20036,md,resident/fellow/pa/np
6084,20037,md,
6085,20038,md,read only
6086,20039,md,
6087,20040,md,
6088,20041,md,
6089,20042,ro,read only
6090,20043,ro,read only
6091,20044,rn,
6092,20045,ro,read only
6093,20046,md,
6094,20047,md,attending
6095,20048,res,resident/fellow/pa/np
6096,20049,res,resident/fellow/pa/np
6097,20050,pct,pct/na
6098,20051,res,resident/fellow/pa/np
6099,20052,rn,read only
6100,20053,rn,rn
6101,20054,rn,rn
6102,20055,rn,case manager
6103,20056,rn,read only
6104,20057,ms,
6105,20058,ro,read only
6106,20059,medst,
6107,20060,mds,read only
6108,20061,rn,rn
6109,20062,rehab,rehabilitation
6110,20063,rn,rn
6111,20064,res,resident/fellow/pa/np
6112,20065,ro,read only
6113,20066,md,attending
6114,20067,ro,read only
4682,18684,rn,
4683,18685,rn,
4684,18686,pct,pct/na
4685,18687,ro,read only
4686,18688,ro,read only
4687,18689,md,
4688,18690,mds,read only
4689,18691,md,
4690,18692,rn,
4691,18693,srt,respiratory
4692,18694,mds,resident/fellow/pa/np
4693,18695,rn,rn
4694,18696,ro,read only
4695,18697,md,resident/fellow/pa/np
4696,18698,ro,read only
4697,18699,st,
4698,18700,np,read only
4699,18701,rn,
4700,18702,ro,read only
4701,18703,ro,read only
4702,18704,pa,
4703,18705,rrt,read only
4704,18706,nnp,
4705,18707,md,
4706,18708,np,
4707,18709,rn,
4708,18710,ro,read only
4709,18711,rn,
4710,18712,rn,
4711,18713,issupp,administrator
4712,18714,md,
4713,18715,rn,
4714,18716,ro,read only
4715,18717,md,
4716,18718,ro,read only
4717,18719,ro,read only
4785,18720,rn,
4786,18721,rn,
4787,18722,rrt,respiratory
4788,18723,rn,
4789,18724,md,
4790,18725,rrt,respiratory
4791,18726,ro,read only
4792,18727,ro,read only
4793,18728,rehab,rehabilitation
4794,18729,res,resident/fellow/pa/np
4795,18730,rn,rn
4796,18731,rehab,rehabilitation
4797,18732,rn,rn
4798,18733,pca,
4799,18734,rrt,
4800,18735,res,resident/fellow/pa/np
4801,18736,ro,read only
4802,18737,md,
4803,18738,md,
4804,18739,ro,read only
4805,18740,rn,rn
4806,18741,res,resident/fellow/pa/np
4807,18742,md,resident/fellow/pa/np
4808,18743,res,resident/fellow/pa/np
4809,18744,res,resident/fellow/pa/np
4810,18745,md,read only
4811,18746,md,
4812,18747,ro,read only
4813,18748,md,
4814,18749,md,
4815,18750,md,
4816,18751,md,
4817,18752,md,
4818,18753,md,
4819,18754,ro,read only
4820,18755,rn,
4821,18756,med st,
4822,18757,ms,
4823,18758,md,resident/fellow/pa/np
4824,18759,ro,read only
4825,18760,md,resident/fellow/pa/np
4826,18761,ro,read only
4827,18762,mds,resident/fellow/pa/np
4828,18763,mds,resident/fellow/pa/np
4829,18764,mds,
4830,18765,md,
4831,18766,ro,read only
4832,18767,mds,resident/fellow/pa/np
4833,18768,ro,read only
4834,18769,md,
4835,18770,ro,read only
4836,18771,res,
4837,18772,md,resident/fellow/pa/np
4838,18773,ro,read only
4839,18774,md,resident/fellow/pa/np
4840,18775,mds,resident/fellow/pa/np
4841,18776,ro,read only
4842,18777,rn,rn
4843,18778,pct,pct/na
4844,18779,mds,resident/fellow/pa/np
4845,18780,pa,resident/fellow/pa/np
4846,18781,ro,read only
4847,18782,md,
4848,18783,rn,
4849,18784,rn,rn
4850,18785,rn,
4851,18786,licsw,social worker
4852,18787,rn,rn
4853,18788,rn,read only
4854,18789,rn,
4855,18790,md,
4856,18791,rn,
4857,18792,rn,rn
4858,18793,rn,rn
4859,18794,ro,read only
4860,18795,rt,respiratory
4861,18796,rn,
4862,18798,md,
4863,18799,ro,read only
4864,18800,rn,
4865,18801,rn,
4866,18802,res,resident/fellow/pa/np
4867,18803,ms,
4868,18804,rn,rn
4869,18805,rehab,rehabilitation
4870,18806,ro,read only
4871,18807,cowker,
4872,18808,res,resident/fellow/pa/np
4873,18809,cm,case manager
4874,18810,rn,rn
4875,18811,cm,case manager
4876,18812,sw,social worker
4878,18814,res,resident/fellow/pa/np
4879,18815,pc,pastoral care
4880,18816,res,resident/fellow/pa/np
4881,18817,ro,read only
4882,18818,res,resident/fellow/pa/np
4883,18819,md,attending
4884,18820,rn,rn
4885,18821,pct,pct/na
4886,18822,pct,pct/na
4887,18823,rehab,rehabilitation
4888,18824,rn,rn
4889,18825,rn,rn
4890,18826,sw,social worker
4891,18827,rehab,rehabilitation
4892,18828,res,resident/fellow/pa/np
4893,18829,res,resident/fellow/pa/np
4894,18830,rehab,rehabilitation
4895,18831,cm,case manager
4896,18832,res,resident/fellow/pa/np
4897,18833,ro,read only
4898,18834,ro,read only
4899,18835,rn,rn
4900,18836,rehab,rehabilitation
4901,18837,pct,pct/na
4902,18838,snnp,
4903,18839,ro,read only
4904,18840,cm,case manager
4905,18841,rph,pharmacist
4906,18842,rn,rn
4907,18843,rt,respiratory
4908,18844,rehab,rehabilitation
4909,18845,res,resident/fellow/pa/np
4910,18846,rn,rn
4911,18847,res,resident/fellow/pa/np
4912,18848,res,resident/fellow/pa/np
4913,18849,res,resident/fellow/pa/np
4914,18850,rn,
4915,18851,ra,read only
4916,18852,sn,
4917,18853,ro,read only
4918,18854,ro,read only
4919,18855,rn,rn
4920,18856,rn,
4921,18857,res,resident/fellow/pa/np
4923,18859,res,resident/fellow/pa/np
4924,18860,rn,rn
4925,18861,rn,rn
4926,18862,md,
4927,18863,res,resident/fellow/pa/np
4928,18864,ro,read only
4929,18865,mds,resident/fellow/pa/np
4930,18866,rn,read only
4931,18867,ro,read only
4932,18868,md,
4933,18869,rn,
4934,18870,ro,read only
4935,18871,studen,
4936,18872,ro,read only
4937,18873,rn,rn
4938,18874,mds,read only
4939,18875,rn,
4940,18876,md,
4941,18877,ro,read only
4942,18878,mds,resident/fellow/pa/np
4943,18879,ro,read only
4944,18880,rn,
4945,18881,mcd,
4946,18882,ms,
4947,18883,rn,
4948,18884,ro,read only
4949,18885,ro,read only
4950,18886,sn,
4951,18887,rn,rn
4952,18888,nur-st,
4953,18889,md,read only
4954,18890,ro,read only
4955,18891,md,attending
4956,18892,res,resident/fellow/pa/np
4957,18893,ro,read only
4958,18894,ra,research assistant
4959,18895,res,resident/fellow/pa/np
4960,18896,res,resident/fellow/pa/np
